-18.9067613659 9.001998761250958 
-18.9039946972 17.382411144742626 
-18.9009283849 13.609137614150562 
-18.8976427968 6.27839369328462 
-18.8942180022 14.463394206118638 
-18.8907872886 10.25311133209179 
-18.8873965569 11.315137723547313 
-18.884084555 7.798622280882764 
-18.8807960147 8.924621981982698 
-18.8774604855 12.388189733799324 
-18.8742606767 8.906911907877303 
-18.8708935123 8.691956270654964 
-18.8676252051 14.001616008072581 
-18.8641530818 224.55090892480408 
-18.8605818881 18.514210240679652 
-18.8573737612 5.748332841098255 
-18.8541098507 11.326637700532341 
-18.8506075421 6.102543511825656 
-18.8470150748 8.969180582091104 
-18.8435523335 4.367353732307011 
-18.8401100075 7.391450240943862 
-18.8369016634 5.603322994695771 
-18.8335682355 15.671514304715496 
-18.8299515607 15.271635207628771 
-18.8262974807 7.284686229630174 
-18.8227409892 5.4129409354660245 
-18.8193046135 7.488750127940729 
-18.8159071304 7.732921322244222 
-18.812674825 9.803714185532362 
-18.8093310468 6.989676329851942 
-18.8059421739 5.088636224748378 
-18.8022128017 4.339386091740157 
-18.7985786151 8.056908797144004 
-18.794892019 6.705960613421144 
-18.7914336768 6.5292980533423615 
-18.7883879598 8.391889254870955 
-18.7849025532 7.161200809501036 
-18.7813052155 8.331060387466252 
-18.7776130714 7.470543774385021 
-18.7739065907 6.552721698073848 
-18.7702920147 7.013245942591568 
-18.7665866774 7.099074718445391 
-18.762905243 7.474950348786315 
-18.7594442024 6.244596575261451 
-18.7558880876 6.565745198505518 
-18.7520973081 5.950528260647421 
-18.7483706058 85.21227763619397 
-18.7444092616 13.254530925802635 
-18.7407863226 6.599593387424267 
-18.7374468654 4.781524320380918 
-18.733834508 6.952601604595714 
-18.7302338688 5.04071785257401 
-18.7266280022 7.45715067518944 
-18.7228728539 7.596029571826861 
-18.7189416362 8.382640328111147 
-18.7150999814 4.047395136812143 
-18.7113238059 5.197685458531461 
-18.7075354393 4.426426146737326 
-18.7037868903 5.837206476677094 
-18.7000383183 6.711648402947648 
-18.6961973506 4.985975724032912 
-18.6924807168 6.409204921312458 
-18.6888338333 5.809011581860924 
-18.6852429086 4.575797203675576 
-18.6817008477 5.5442580476076175 
-18.6780748906 5.540434120246041 
-18.6742897642 5.192368443723031 
-18.6704592549 6.221456614663164 
-18.666370349 10.029198252774131 
-18.6623122645 4.716684950002108 
-18.6583047156 7.631647563478439 
-18.6543170852 5.432338685718026 
-18.6505981056 3.893386871357769 
-18.6467958806 4.69404654900817 
-18.6430202239 5.855838006472877 
-18.6393168362 5.58789004312514 
-18.6353616609 4.716781812197933 
-18.631282234 3.7476673563831095 
-18.6271367692 4.586728625475931 
-18.6230871651 5.139913411636408 
-18.6193154894 5.01653599452055 
-18.6156557624 5.535709670301509 
-18.6115348408 5.4877921861181465 
-18.607540605 6.783696054964139 
-18.6034634623 5.077336215123066 
-18.5995941962 4.526716878169692 
-18.5958540418 4.208777991752218 
-18.5920550808 4.161069187815374 
-18.588027421 5.044040148635789 
-18.58409343 4.36456445301175 
-18.5799621854 5.752408915659534 
-18.575721718 4.144653911632378 
-18.5719874905 8.80614215659725 
-18.5680165107 3.3240872282294474 
-18.5637503756 3.7708517039427814 
-18.559701888 4.7719534043516685 
-18.555736442 5.127896999481216 
-18.5517470057 4.295758143021914 
-18.5477851363 4.453391213834566 
-18.5436638148 4.874321614151681 
-18.5395537883 4.534087887232901 
-18.5355006134 4.951129745039059 
-18.5313817057 4.0103697948090264 
-18.5271385492 4.34331785142064 
-18.5228357963 4.826984757849884 
-18.518885059 3.940953749355016 
-18.5150603305 5.18331074012705 
-18.5113338354 3.9870630701147403 
-18.5073684926 3.892346695750123 
-18.5031356899 3.1204826033951547 
-18.4988482998 3.817405818975226 
-18.4945845512 3.5593266552835656 
-18.4903316703 4.727500171420329 
-18.4861636884 4.023578246313748 
-18.4820634047 4.732155400631105 
-18.478195372 3.8448048145675426 
-18.474001515 3.166325115674373 
-18.4696421821 4.784553976801667 
-18.4653218245 5.858766273507836 
-18.4612883711 3.768948064899096 
-18.4572211123 3.4377117143160425 
-18.453005343 4.899746264984674 
-18.4490292673 3.939101112681247 
-18.4448218098 3.705617263396788 
-18.4406530695 3.838593940735871 
-18.4363736511 4.576634074955531 
-18.432010288 4.49271635342019 
-18.4278015022 3.385507090866794 
-18.423626702 4.088967090379929 
-18.4192599503 4.808077227420966 
-18.4152675998 3.4430439865154225 
-18.411170027 4.00307572170929 
-18.4069240598 4.195251577336672 
-18.4026626461 3.2080748034883775 
-18.3984655439 2.518275505030381 
-18.3940212694 3.8547855788301413 
-18.3896739162 3.8833206288385957 
-18.3852917199 3.5137900661741224 
-18.381066693 3.0951074873345266 
-18.3769574093 3.3680429652112065 
-18.3726572987 4.918487962973795 
-18.3684834858 3.0573590661965904 
-18.3642182125 3.3349924999946907 
-18.3599214234 4.969826870337949 
-18.355797883 3.866610386837094 
-18.3514830144 3.4860605816902748 
-18.3470973295 3.174098035835475 
-18.3426448352 3.6729481645304998 
-18.3381069296 3.6867109727612397 
-18.3338258406 4.310037102309857 
-18.3296584577 3.361325955167503 
-18.325585738 3.1451426674058105 
-18.3210855238 4.305387207255018 
-18.316809255 3.198382472914625 
-18.3124512355 5.520722217931127 
-18.3079073552 3.9890545243766233 
-18.303477507 3.6596125300569877 
-18.2989519275 4.107828901061907 
-18.294457126 5.141435008442453 
-18.2899736461 3.8537779024537815 
-18.2854548449 4.62001540408964 
-18.2808109931 4.179645910337004 
-18.2758660286 3.8020708795201608 
-18.2707475891 4.332793811557878 
-18.2659029491 5.035812808652231 
-18.2609786986 5.529388705356965 
-18.2559463392 5.305364366504021 
-18.2507926624 5.865470770847283 
-18.2453313274 5.009984253353475 
-18.2395370905 6.2760018633199 
-18.2334133392 5.85346215228655 
-18.2269581075 6.321095406147536 
-18.2199996597 5.246632222701882 
-18.2123210768 4.932043260879872 
-18.2037032861 3.988347152135716 
-18.1938516152 3.400111351014822 
-18.1820576792 4.176599157585645 
-18.1670642471 4.735427318945081 
-18.1459811394 5.283694531308627 
-18.1160673435 6.450639109495412 
-18.0861689762 6.290734322893612 
-18.0562494799 5.104105794786015 
-18.0262992448 3.7910660237594582 
-17.9963281338 2.7637684673787333 
-17.9663459056 2.044538328620877 
-17.9363580362 1.8560305908144505 
-17.9063672686 1.207422020795262 
-17.8763749576 0.9622935014907529 
-17.8463817924 0.7845751322004312 
-17.816388138 0.6523417036532047 
-17.7863941958 0.5515374442759706 
-17.7564000813 0.47350427325731426 
-17.7264058628 0.4122499861341329 
-17.696411582 0.36271522794606936 
-17.6664172647 0.3228263852833889 
-17.6364229273 0.289880048486517 
-17.6064285805 0.2628067405630963 
-17.5764342309 0.24007012337176856 
-17.5464398831 0.22746201653097187 
-17.5164455398 0.20459582177788405 
-17.486451203 0.19068535035741707 
-17.4564568737 0.17857421902541457 
-17.4264625525 0.16816986942836612 
-17.3964682398 0.15896095933629661 
-17.3664739356 0.1509286269295003 
-17.33647964 0.14396961789864302 
-17.3064853528 0.1375156524909145 
-17.2764910738 0.13191972147785835 
-17.2464968028 0.12690972502574574 
-17.2165025394 0.12239524996759826 
-17.1865082835 0.118271147495039 
-17.1565140347 0.11453145417938469 
-17.1265197928 0.11128317009458454 
-17.0965255574 0.10818553601227866 
-17.0665313284 0.10544598088694739 
-17.0365371055 0.10288394727579298 
-17.0065428884 0.10056495273752557 
-16.9765486768 0.11517279145010693 
-16.9465544707 0.09644856844273438 
-16.9165602697 0.094673346455294 
-16.8865660736 0.09289838556400545 
-16.8565718823 0.0913881653342094 
-16.8265776955 0.08997070313098131 
-16.7965835131 0.08869119043204449 
-16.766589335 0.08740417339574705 
-16.7365951609 0.08626295220842953 
-16.7066009908 0.08521176754253691 
-16.6766068244 0.08424771098564715 
